step,loss,mean_reward,mean_quality,mean_cost_usd,policy_entropy_nats,val_quality,val_cost_usd,val_action_entropy_bits
1982,0.002678,0.795898,0.795898,0.007960,0.047283,0.805672,0.008014,-0.000000
1983,0.000681,0.804883,0.804883,0.007909,0.026424,0.805672,0.008014,-0.000000
1984,-0.037980,0.826172,0.826172,0.007770,0.034004,0.805672,0.008014,-0.000000
1985,-0.004272,0.776367,0.776367,0.007827,0.050912,0.805672,0.008014,-0.000000
1986,0.001427,0.784180,0.784180,0.007658,0.032586,0.805672,0.008014,-0.000000
1987,0.002081,0.800781,0.800781,0.007995,0.043887,0.805672,0.008014,-0.000000
1988,0.000830,0.861328,0.861328,0.008078,0.026940,0.805672,0.008014,-0.000000
1989,0.003484,0.797852,0.797852,0.008041,0.029443,0.805672,0.008014,-0.000000
1990,-0.000113,0.777734,0.777734,0.007954,0.018473,0.805672,0.008014,-0.000000
1991,-0.005941,0.819336,0.819336,0.007504,0.045186,0.805672,0.008014,-0.000000
1992,0.004794,0.808203,0.808203,0.007844,0.027398,0.805672,0.008014,-0.000000
1993,0.007136,0.808594,0.808594,0.007898,0.046730,0.805672,0.008014,-0.000000
1994,0.004618,0.824414,0.824414,0.007883,0.038068,0.805672,0.008014,-0.000000
1995,0.001311,0.819336,0.819336,0.007369,0.070644,0.805672,0.008014,-0.000000
1996,0.008157,0.780273,0.780273,0.008136,0.052525,0.805672,0.008014,-0.000000
1997,-0.000228,0.810547,0.810547,0.008145,0.014437,0.805672,0.008014,-0.000000
1998,0.002746,0.810547,0.810547,0.008019,0.037313,0.805672,0.008014,-0.000000
1999,0.000677,0.804688,0.804688,0.008194,0.027287,0.805672,0.008014,-0.000000
2000,-0.000032,0.832031,0.832031,0.007931,0.029454,0.805672,0.008014,-0.000000
2001,-0.002977,0.809570,0.809570,0.008136,0.049906,0.805672,0.008014,-0.000000
2002,0.000470,0.826172,0.826172,0.007971,0.029002,0.805672,0.008014,-0.000000
2003,0.001739,0.809961,0.809961,0.007948,0.038111,0.805672,0.008014,-0.000000
2004,-0.012982,0.794922,0.794922,0.007781,0.029649,0.805672,0.008014,-0.000000
2005,-0.020014,0.826172,0.826172,0.007715,0.052688,0.805672,0.008014,-0.000000
2006,0.002434,0.802734,0.802734,0.007644,0.042372,0.805672,0.008014,-0.000000
2007,0.002050,0.805664,0.805664,0.008108,0.033045,0.805672,0.008014,-0.000000
2008,0.009004,0.773438,0.773438,0.007618,0.038299,0.805672,0.008014,-0.000000
2009,0.001627,0.804688,0.804688,0.008086,0.021373,0.805672,0.008014,-0.000000
2010,-0.005789,0.765625,0.765625,0.007916,0.027685,0.805672,0.008014,-0.000000
2011,0.003432,0.799805,0.799805,0.007880,0.032761,0.805672,0.008014,-0.000000
2012,0.008852,0.821289,0.821289,0.007554,0.074857,0.805672,0.008014,-0.000000
2013,0.001267,0.769531,0.769531,0.007823,0.052041,0.805672,0.008014,-0.000000
2014,-0.008563,0.775781,0.775781,0.007697,0.026809,0.805672,0.008014,-0.000000
2015,-0.000854,0.800195,0.800195,0.007785,0.025447,0.805672,0.008014,-0.000000
2016,0.009928,0.838672,0.838672,0.007870,0.053107,0.805672,0.008014,-0.000000
2017,0.000344,0.818359,0.818359,0.007876,0.031479,0.805672,0.008014,-0.000000
2018,-0.015850,0.793945,0.793945,0.007514,0.037395,0.805672,0.008014,-0.000000
2019,-0.000775,0.861328,0.861328,0.007983,0.051360,0.805672,0.008014,-0.000000
2020,0.018460,0.761719,0.761719,0.007850,0.056768,0.805672,0.008014,-0.000000
2021,-0.009698,0.834570,0.834570,0.007714,0.053859,0.805672,0.008014,-0.000000
2022,0.001544,0.791992,0.791992,0.007889,0.042985,0.805672,0.008014,-0.000000
2023,0.006462,0.825195,0.825195,0.007672,0.048145,0.805672,0.008014,-0.000000
2024,0.000977,0.812500,0.812500,0.007846,0.029014,0.805672,0.008014,-0.000000
2025,0.001666,0.764648,0.764648,0.007754,0.025708,0.805672,0.008014,-0.000000
2026,0.002521,0.841797,0.841797,0.007426,0.057515,0.805672,0.008014,-0.000000
2027,0.005761,0.776367,0.776367,0.007942,0.059058,0.805672,0.008014,-0.000000
2028,0.007635,0.784766,0.784766,0.008157,0.040597,0.805672,0.008014,-0.000000
2029,0.007090,0.783203,0.783203,0.007437,0.058553,0.805672,0.008014,-0.000000
2030,-0.000902,0.790625,0.790625,0.007925,0.031196,0.805672,0.008014,-0.000000
2031,-0.000802,0.808398,0.808398,0.008236,0.018893,0.805672,0.008014,-0.000000
2032,-0.000272,0.814453,0.814453,0.007925,0.019488,0.805672,0.008014,-0.000000
2033,0.004289,0.795508,0.795508,0.007957,0.037864,0.805672,0.008014,-0.000000
2034,-0.003723,0.823242,0.823242,0.007871,0.054080,0.805672,0.008014,-0.000000
2035,0.008385,0.812500,0.812500,0.007516,0.076338,0.805672,0.008014,-0.000000
2036,0.003475,0.824219,0.824219,0.008060,0.037809,0.805672,0.008014,-0.000000
2037,0.002836,0.807617,0.807617,0.007533,0.044036,0.805672,0.008014,-0.000000
2038,0.015826,0.791016,0.791016,0.008060,0.027041,0.805672,0.008014,-0.000000
2039,0.008179,0.827148,0.827148,0.008062,0.063010,0.805672,0.008014,-0.000000
2040,0.002972,0.835938,0.835938,0.007666,0.044296,0.805672,0.008014,-0.000000
2041,0.004516,0.794922,0.794922,0.008090,0.017216,0.805672,0.008014,-0.000000
2042,-0.001570,0.815039,0.815039,0.007577,0.034439,0.805672,0.008014,-0.000000
2043,-0.020742,0.819727,0.819727,0.007816,0.023117,0.805672,0.008014,-0.000000
2044,-0.012936,0.804688,0.804688,0.008171,0.042046,0.805672,0.008014,-0.000000
2045,-0.000768,0.837305,0.837305,0.007672,0.018665,0.805672,0.008014,-0.000000
2046,0.004753,0.826172,0.826172,0.007882,0.045304,0.805672,0.008014,-0.000000
2047,-0.031421,0.760742,0.760742,0.008247,0.045020,0.805672,0.008014,-0.000000
2048,-0.010402,0.817383,0.817383,0.007756,0.024152,0.805672,0.008014,-0.000000
2049,-0.000908,0.806641,0.806641,0.008092,0.022630,0.805672,0.008014,-0.000000
2050,0.001726,0.799805,0.799805,0.007956,0.025929,0.805672,0.008014,-0.000000
2051,-0.031186,0.740234,0.740234,0.007920,0.054624,0.805672,0.008014,-0.000000
2052,0.006143,0.820312,0.820312,0.007645,0.023989,0.805672,0.008014,-0.000000
2053,0.003727,0.829102,0.829102,0.008042,0.048773,0.805672,0.008014,-0.000000
2054,0.002595,0.802734,0.802734,0.007898,0.044099,0.805672,0.008014,-0.000000
2055,-0.001985,0.813477,0.813477,0.008153,0.066257,0.805672,0.008014,-0.000000
2056,-0.030742,0.792969,0.792969,0.007992,0.065978,0.805672,0.008014,-0.000000
2057,-0.004234,0.808008,0.808008,0.007763,0.073507,0.805672,0.008014,-0.000000
2058,-0.016893,0.803516,0.803516,0.007835,0.050834,0.805672,0.008014,-0.000000
2059,-0.000228,0.829102,0.829102,0.008089,0.019923,0.805672,0.008014,-0.000000
2060,-0.003515,0.798828,0.798828,0.008200,0.019270,0.805672,0.008014,-0.000000
2061,0.000727,0.777344,0.777344,0.007582,0.018707,0.805672,0.008014,-0.000000
2062,0.016332,0.786133,0.786133,0.008091,0.041445,0.805672,0.008014,-0.000000
2063,-0.019899,0.802734,0.802734,0.007695,0.022641,0.805672,0.008014,-0.000000
2064,-0.003511,0.800781,0.800781,0.007824,0.050689,0.805672,0.008014,-0.000000
2065,-0.037010,0.778320,0.778320,0.008290,0.044613,0.805672,0.008014,-0.000000
2066,0.006919,0.784180,0.784180,0.008308,0.052825,0.805672,0.008014,-0.000000
2067,0.007016,0.833008,0.833008,0.007870,0.060528,0.805672,0.008014,-0.000000
2068,-0.013145,0.791016,0.791016,0.007697,0.044620,0.805672,0.008014,-0.000000
2069,0.002856,0.817383,0.817383,0.007860,0.037357,0.805672,0.008014,-0.000000
2070,-0.047535,0.794922,0.794922,0.008366,0.039883,0.805672,0.008014,-0.000000
2071,-0.002626,0.808984,0.808984,0.007704,0.044622,0.805672,0.008014,-0.000000
2072,0.000928,0.830078,0.830078,0.008563,0.046376,0.805672,0.008014,-0.000000
2073,0.004397,0.824609,0.824609,0.007676,0.035066,0.805672,0.008014,-0.000000
2074,-0.003300,0.802344,0.802344,0.007852,0.025975,0.805672,0.008014,-0.000000
2075,0.001116,0.781250,0.781250,0.007589,0.034498,0.805672,0.008014,-0.000000
2076,0.002344,0.772461,0.772461,0.007622,0.044812,0.805672,0.008014,-0.000000
2077,-0.001199,0.789062,0.789062,0.008074,0.038812,0.805672,0.008014,-0.000000
2078,0.002522,0.810547,0.810547,0.007917,0.043396,0.805672,0.008014,-0.000000
2079,0.003337,0.840820,0.840820,0.008115,0.043484,0.805672,0.008014,-0.000000
2080,0.002025,0.795898,0.795898,0.007275,0.045837,0.805672,0.008014,-0.000000
2081,0.000515,0.819141,0.819141,0.007637,0.024888,0.805672,0.008014,-0.000000
2082,0.007606,0.819336,0.819336,0.007696,0.028307,0.805672,0.008014,-0.000000
2083,0.001485,0.803711,0.803711,0.008341,0.025315,0.805672,0.008014,-0.000000
2084,0.001237,0.843750,0.843750,0.007808,0.023052,0.805672,0.008014,-0.000000
2085,-0.002646,0.793945,0.793945,0.008145,0.024692,0.805672,0.008014,-0.000000
2086,0.003995,0.816406,0.816406,0.007679,0.049286,0.805672,0.008014,-0.000000
2087,0.003420,0.806641,0.806641,0.008189,0.070291,0.805672,0.008014,-0.000000
2088,0.004252,0.783203,0.783203,0.007891,0.027196,0.805672,0.008014,-0.000000
2089,-0.000120,0.802734,0.802734,0.007624,0.010300,0.805672,0.008014,-0.000000
2090,0.008899,0.790039,0.790039,0.007881,0.048615,0.805672,0.008014,-0.000000
2091,0.010489,0.815430,0.815430,0.008118,0.053479,0.805672,0.008014,-0.000000
2092,0.002093,0.801758,0.801758,0.007509,0.077159,0.805672,0.008014,-0.000000
2093,0.001591,0.799805,0.799805,0.007778,0.018907,0.805672,0.008014,-0.000000
2094,0.001339,0.805273,0.805273,0.007568,0.057642,0.805672,0.008014,-0.000000
2095,0.008782,0.798828,0.798828,0.007717,0.061921,0.805672,0.008014,-0.000000
2096,0.000640,0.778320,0.778320,0.007863,0.046429,0.805672,0.008014,-0.000000
2097,0.000810,0.814453,0.814453,0.008220,0.022548,0.805672,0.008014,-0.000000
2098,0.014410,0.778320,0.778320,0.007989,0.053831,0.805672,0.008014,-0.000000
2099,-0.022618,0.816406,0.816406,0.007850,0.031002,0.805672,0.008014,-0.000000
2100,-0.001485,0.851562,0.851562,0.007698,0.016397,0.805672,0.008014,-0.000000
2101,-0.023759,0.835938,0.835938,0.007883,0.026787,0.805672,0.008014,-0.000000
2102,-0.013140,0.839844,0.839844,0.007930,0.043904,0.805672,0.008014,-0.000000
2103,-0.020008,0.791992,0.791992,0.008150,0.044412,0.805672,0.008014,-0.000000
2104,-0.005849,0.785547,0.785547,0.007511,0.036019,0.805672,0.008014,-0.000000
2105,-0.000192,0.827148,0.827148,0.008214,0.044194,0.805672,0.008014,-0.000000
2106,0.000927,0.815820,0.815820,0.007814,0.027430,0.805672,0.008014,-0.000000
2107,-0.008700,0.815430,0.815430,0.007272,0.043693,0.805672,0.008014,-0.000000
2108,0.007988,0.773047,0.773047,0.007831,0.058529,0.805672,0.008014,-0.000000
2109,0.005571,0.763672,0.763672,0.008088,0.040429,0.805672,0.008014,-0.000000
2110,-0.001307,0.838867,0.838867,0.007957,0.036748,0.805672,0.008014,-0.000000
2111,-0.029765,0.824219,0.824219,0.007793,0.021920,0.805672,0.008014,-0.000000
2112,0.010775,0.783203,0.783203,0.007736,0.044507,0.805672,0.008014,-0.000000
2113,0.002686,0.792383,0.792383,0.007815,0.034148,0.805672,0.008014,-0.000000
2114,-0.009574,0.826172,0.826172,0.007726,0.050641,0.805672,0.008014,-0.000000
2115,-0.000107,0.827148,0.827148,0.007724,0.034795,0.805672,0.008014,-0.000000
2116,0.009385,0.805664,0.805664,0.007734,0.037505,0.805672,0.008014,-0.000000
2117,-0.002389,0.803711,0.803711,0.007455,0.038441,0.805672,0.008014,-0.000000
2118,0.002219,0.814453,0.814453,0.007731,0.038340,0.805672,0.008014,-0.000000
2119,-0.000200,0.785156,0.785156,0.008176,0.010028,0.805672,0.008014,-0.000000
2120,0.000785,0.820312,0.820312,0.007607,0.039255,0.805672,0.008014,-0.000000
2121,0.001003,0.819336,0.819336,0.007961,0.019105,0.805672,0.008014,-0.000000
2122,0.002538,0.813477,0.813477,0.007825,0.031403,0.805672,0.008014,-0.000000
2123,0.017911,0.764648,0.764648,0.007429,0.039116,0.805672,0.008014,-0.000000
2124,0.000469,0.821289,0.821289,0.008097,0.022678,0.805672,0.008014,-0.000000
2125,0.002930,0.798828,0.798828,0.007879,0.028937,0.805672,0.008014,-0.000000
2126,0.001804,0.797852,0.797852,0.007943,0.023256,0.805672,0.008014,-0.000000
2127,0.002381,0.825195,0.825195,0.007629,0.039301,0.805672,0.008014,-0.000000
2128,-0.000081,0.810547,0.810547,0.008267,0.008674,0.805672,0.008014,-0.000000
2129,0.000099,0.828125,0.828125,0.007652,0.031491,0.805672,0.008014,-0.000000
2130,0.002190,0.799805,0.799805,0.007621,0.025391,0.805672,0.008014,-0.000000
2131,0.012917,0.781250,0.781250,0.008020,0.044593,0.805672,0.008014,-0.000000
2132,0.000946,0.808594,0.808594,0.008127,0.031570,0.805672,0.008014,-0.000000
2133,0.000646,0.801758,0.801758,0.007589,0.027026,0.805672,0.008014,-0.000000
2134,0.002082,0.802734,0.802734,0.007819,0.036943,0.805672,0.008014,-0.000000
2135,0.003242,0.813477,0.813477,0.008023,0.024600,0.805672,0.008014,-0.000000
2136,0.007489,0.806641,0.806641,0.008086,0.023031,0.805672,0.008014,-0.000000
2137,0.001471,0.792969,0.792969,0.008207,0.028657,0.805672,0.008014,-0.000000
2138,0.008648,0.790039,0.790039,0.008062,0.041194,0.805672,0.008014,-0.000000
2139,-0.007680,0.791992,0.791992,0.007762,0.043667,0.805672,0.008014,-0.000000
2140,-0.000792,0.792969,0.792969,0.007704,0.064893,0.805672,0.008014,-0.000000
2141,-0.021440,0.818359,0.818359,0.007688,0.047776,0.805672,0.008014,-0.000000
2142,-0.003143,0.802734,0.802734,0.008153,0.020504,0.805672,0.008014,-0.000000
2143,-0.010048,0.833008,0.833008,0.007607,0.044749,0.805672,0.008014,-0.000000
2144,0.004003,0.858789,0.858789,0.008156,0.039645,0.805672,0.008014,-0.000000
2145,0.003781,0.827148,0.827148,0.008430,0.040405,0.805672,0.008014,-0.000000
2146,0.001665,0.775391,0.775391,0.008319,0.024365,0.805672,0.008014,-0.000000
2147,0.003291,0.827148,0.827148,0.007601,0.048186,0.805672,0.008014,-0.000000
2148,0.009982,0.796875,0.796875,0.007558,0.064401,0.805672,0.008014,-0.000000
2149,0.003352,0.794922,0.794922,0.007823,0.030089,0.805672,0.008014,-0.000000
2150,-0.006935,0.817383,0.817383,0.008200,0.042337,0.805672,0.008014,-0.000000
2151,0.003782,0.802734,0.802734,0.007988,0.024127,0.805672,0.008014,-0.000000
2152,0.001545,0.803711,0.803711,0.007750,0.037840,0.805672,0.008014,-0.000000
2153,0.002447,0.855469,0.855469,0.007883,0.046136,0.805672,0.008014,-0.000000
2154,0.003866,0.874023,0.874023,0.008073,0.018593,0.805672,0.008014,-0.000000
2155,-0.015732,0.781250,0.781250,0.007915,0.035971,0.805672,0.008014,-0.000000
2156,0.000152,0.789062,0.789062,0.007794,0.019774,0.805672,0.008014,-0.000000
2157,0.005270,0.819336,0.819336,0.007753,0.032496,0.805672,0.008014,-0.000000
2158,0.003309,0.798828,0.798828,0.007970,0.034042,0.805672,0.008014,-0.000000
2159,-0.026491,0.834961,0.834961,0.008033,0.010797,0.805672,0.008014,-0.000000
2160,0.003063,0.801758,0.801758,0.008055,0.031420,0.805672,0.008014,-0.000000
2161,0.008589,0.819336,0.819336,0.007720,0.046191,0.805672,0.008014,-0.000000
2162,0.001320,0.827148,0.827148,0.007551,0.018292,0.805672,0.008014,-0.000000
2163,0.006966,0.810547,0.810547,0.007650,0.028402,0.805672,0.008014,-0.000000
2164,-0.035241,0.802734,0.802734,0.007853,0.025458,0.805672,0.008014,-0.000000
2165,0.001106,0.831055,0.831055,0.007987,0.028971,0.805672,0.008014,-0.000000
2166,-0.001030,0.835938,0.835938,0.007839,0.036340,0.805672,0.008014,-0.000000
2167,0.001368,0.814453,0.814453,0.008097,0.021200,0.805672,0.008014,-0.000000
2168,0.000146,0.833008,0.833008,0.007918,0.039673,0.805672,0.008014,-0.000000
2169,0.002587,0.818359,0.818359,0.007657,0.033626,0.805672,0.008014,-0.000000
2170,0.002192,0.830078,0.830078,0.007794,0.029139,0.805672,0.008014,-0.000000
2171,0.002476,0.798242,0.798242,0.007887,0.031051,0.805672,0.008014,-0.000000
2172,0.007412,0.837891,0.837891,0.008114,0.026762,0.805672,0.008014,-0.000000
2173,0.004470,0.826172,0.826172,0.008153,0.030310,0.805672,0.008014,-0.000000
2174,-0.002399,0.796875,0.796875,0.007826,0.047256,0.805672,0.008014,-0.000000
2175,-0.000556,0.794727,0.794727,0.007576,0.038442,0.805672,0.008014,-0.000000
2176,0.001467,0.774414,0.774414,0.008167,0.022140,0.805672,0.008014,-0.000000
2177,-0.008511,0.777344,0.777344,0.007694,0.054114,0.805672,0.008014,-0.000000
2178,0.005039,0.809570,0.809570,0.007496,0.036843,0.805672,0.008014,-0.000000
2179,0.004846,0.758789,0.758789,0.008533,0.037081,0.805672,0.008014,-0.000000
2180,-0.008689,0.830469,0.830469,0.008193,0.021559,0.805672,0.008014,-0.000000
2181,-0.002482,0.818359,0.818359,0.008294,0.051679,0.805672,0.008014,-0.000000
2182,0.016295,0.757812,0.757812,0.007911,0.036735,0.805672,0.008014,-0.000000
2183,0.001578,0.789062,0.789062,0.007745,0.025295,0.805672,0.008014,-0.000000
2184,0.000220,0.782617,0.782617,0.007482,0.024570,0.805672,0.008014,-0.000000
2185,0.007669,0.791992,0.791992,0.007807,0.021514,0.805672,0.008014,-0.000000
2186,0.007285,0.747461,0.747461,0.007836,0.010917,0.805672,0.008014,-0.000000
2187,-0.002953,0.833984,0.833984,0.007841,0.035913,0.805672,0.008014,-0.000000
2188,0.002572,0.809570,0.809570,0.008153,0.048544,0.805672,0.008014,-0.000000
2189,-0.000134,0.826172,0.826172,0.008085,0.026381,0.805672,0.008014,-0.000000
2190,0.001205,0.805664,0.805664,0.008066,0.025081,0.805672,0.008014,-0.000000
2191,-0.000081,0.806641,0.806641,0.008018,0.013296,0.805672,0.008014,-0.000000
2192,0.003598,0.806641,0.806641,0.007814,0.028861,0.805672,0.008014,-0.000000
2193,-0.023429,0.777930,0.777930,0.007877,0.046838,0.805672,0.008014,-0.000000
2194,-0.013591,0.816406,0.816406,0.007946,0.072200,0.805672,0.008014,-0.000000
2195,0.001668,0.831250,0.831250,0.007590,0.029701,0.805672,0.008014,-0.000000
2196,0.003880,0.799805,0.799805,0.007630,0.049755,0.805672,0.008014,-0.000000
2197,0.001646,0.793359,0.793359,0.008073,0.018082,0.805672,0.008014,-0.000000
2198,-0.026101,0.802734,0.802734,0.007841,0.031463,0.805672,0.008014,-0.000000
2199,0.003330,0.813477,0.813477,0.007880,0.027201,0.805672,0.008014,-0.000000
2200,-0.012058,0.802734,0.802734,0.007894,0.033975,0.805672,0.008014,-0.000000
2201,0.001160,0.799805,0.799805,0.007707,0.028875,0.805672,0.008014,-0.000000
2202,-0.018888,0.777344,0.777344,0.008128,0.018689,0.805672,0.008014,-0.000000
2203,0.006280,0.836914,0.836914,0.008122,0.065275,0.805672,0.008014,-0.000000
2204,0.001580,0.792969,0.792969,0.007550,0.032320,0.805672,0.008014,-0.000000
2205,-0.002624,0.763281,0.763281,0.008178,0.020378,0.805672,0.008014,-0.000000
2206,0.001051,0.772461,0.772461,0.007842,0.019432,0.805672,0.008014,-0.000000
2207,-0.000733,0.816406,0.816406,0.007972,0.021339,0.805672,0.008014,-0.000000
2208,-0.001773,0.805664,0.805664,0.008006,0.028177,0.805672,0.008014,-0.000000
2209,0.001451,0.829492,0.829492,0.007883,0.018719,0.805672,0.008014,-0.000000
2210,-0.015581,0.777344,0.777344,0.007756,0.028590,0.805672,0.008014,-0.000000
2211,-0.013838,0.784180,0.784180,0.007898,0.037962,0.805672,0.008014,-0.000000
2212,0.000782,0.839844,0.839844,0.008176,0.035912,0.805672,0.008014,-0.000000
2213,-0.011984,0.840820,0.840820,0.007829,0.031508,0.805672,0.008014,-0.000000
2214,-0.009898,0.784180,0.784180,0.007819,0.050879,0.805672,0.008014,-0.000000
2215,0.006090,0.791016,0.791016,0.007598,0.045388,0.805672,0.008014,-0.000000
2216,0.001582,0.811719,0.811719,0.008277,0.019224,0.805672,0.008014,-0.000000
2217,0.002194,0.814453,0.814453,0.007946,0.041266,0.805672,0.008014,-0.000000
2218,0.007760,0.776367,0.776367,0.007512,0.064557,0.805672,0.008014,-0.000000
2219,-0.012052,0.802734,0.802734,0.008490,0.073441,0.805672,0.008014,-0.000000
2220,0.001673,0.812500,0.812500,0.007904,0.022093,0.805672,0.008014,-0.000000
2221,-0.000913,0.798828,0.798828,0.007620,0.018525,0.805672,0.008014,-0.000000
2222,0.006738,0.810547,0.810547,0.008128,0.017839,0.805672,0.008014,-0.000000
2223,-0.003598,0.748047,0.748047,0.007951,0.021369,0.805672,0.008014,-0.000000
2224,0.000059,0.798828,0.798828,0.007590,0.023482,0.805672,0.008014,-0.000000
2225,0.005309,0.765625,0.765625,0.008279,0.032256,0.805672,0.008014,-0.000000
2226,-0.000476,0.777539,0.777539,0.008866,0.018634,0.805672,0.008014,-0.000000
2227,0.003536,0.787109,0.787109,0.007967,0.029717,0.805672,0.008014,-0.000000
2228,0.002092,0.799805,0.799805,0.008064,0.021153,0.805672,0.008014,-0.000000
2229,0.003013,0.836914,0.836914,0.008047,0.027060,0.805672,0.008014,-0.000000
2230,-0.020099,0.817383,0.817383,0.007738,0.051263,0.805672,0.008014,-0.000000
2231,0.001967,0.779297,0.779297,0.007614,0.016224,0.805672,0.008014,-0.000000
2232,0.010375,0.822266,0.822266,0.007888,0.044171,0.805672,0.008014,-0.000000
2233,-0.000332,0.831055,0.831055,0.007737,0.026816,0.805672,0.008014,-0.000000
2234,0.008441,0.813867,0.813867,0.008023,0.060398,0.805672,0.008014,-0.000000
2235,-0.035837,0.783203,0.783203,0.007568,0.015052,0.805672,0.008014,-0.000000
